num_qubits,noise_level,attack_probability,qber,sifted_key_length,eve_qber_contribution,label
1030,0.105958,0.236087,0.112167,526,0.041528,0
641,0.004818,0.663252,0.174556,338,0.171344,1
1154,0.139524,0.018872,0.104274,585,0.011258,0
1494,0.013019,0.816463,0.198667,750,0.189987,1
138,0.142036,0.892035,0.275362,69,0.180672,1
348,0.021256,0.547645,0.143646,181,0.129476,1
1701,0.005008,0.247557,0.071515,825,0.068177,0
1182,0.084541,0.174322,0.06734,594,0.010979,0
1950,0.017047,0.721479,0.186117,994,0.174752,1
1249,0.004322,0.214418,0.045234,619,0.042353,0
1342,0.100174,0.511015,0.167665,668,0.100882,1
1809,0.110739,0.862931,0.249191,927,0.175365,1
1355,0.043941,0.764067,0.1994,667,0.170106,1
726,0.080026,0.014687,0.052055,365,0,0
1103,0.087907,0.703519,0.244565,552,0.185961,1
547,0.024127,0.011945,0.031802,283,0.015717,0
735,0.066009,0.324094,0.129288,379,0.085281,1
1393,0.095545,0.37433,0.146648,716,0.082951,1
383,0.132854,0.471961,0.175532,188,0.086963,1
1377,0.062829,0.654817,0.188596,684,0.14671,1
1210,0.1049,0.991043,0.304569,591,0.234635,1
686,0.075252,0.177042,0.081633,343,0.031465,0
185,0.106063,0.671226,0.153061,98,0.082353,1
1439,0.118348,0.181534,0.091781,730,0.012882,0
1667,0.079583,0.332411,0.132458,838,0.079403,1
1487,0.009165,0.814128,0.217219,755,0.211108,1
900,0.131311,0.071678,0.104444,450,0.016904,0
1342,0.090149,0.019903,0.06383,658,0.00373,0
888,0.090096,0.360348,0.154023,435,0.093959,1
781,0.07642,0.439699,0.148883,403,0.097937,1
721,0.026096,0.411818,0.119481,385,0.102083,1
500,0.072926,0.586673,0.214575,247,0.165957,1
1942,0.080524,0.73482,0.234197,965,0.180515,1
1366,0.057565,0.642763,0.183308,671,0.144932,1
432,0.022365,0.738272,0.207921,202,0.19301,1
1744,0.114336,0.519968,0.18623,886,0.110007,1
387,0.068488,0.441811,0.173684,190,0.128025,1
1228,0.105099,0.130909,0.091354,613,0.021288,0
414,0.007047,0.985643,0.214634,205,0.209936,1
786,0.075657,0.656711,0.204433,406,0.153996,1
1351,0.011067,0.2302,0.05791,708,0.050532,0
1999,0.110031,0.687362,0.215354,1003,0.142,1
1985,0.087144,0.537646,0.177403,1009,0.119307,1
1802,0.067709,0.403928,0.150433,924,0.105294,1
547,0.145926,0.615094,0.208609,302,0.111325,1
277,0.048902,0.222724,0.125828,151,0.093226,0
1821,0.063433,0.971651,0.256111,941,0.213822,1
1854,0.11063,0.437798,0.165733,893,0.09198,1
629,0.078758,0.571706,0.192926,311,0.140421,1
136,0.098778,0.10287,0.222222,63,0.15637,0
1331,0.146442,0.879528,0.29697,660,0.199342,1
244,0.104352,0.680404,0.243902,123,0.174335,1
176,0.022606,0.099396,0.045977,87,0.030906,0
1881,0.031402,0.427661,0.137255,918,0.11632,1
1042,0.130478,0.260743,0.149362,549,0.062377,0
313,0.007196,0.484034,0.125,168,0.120203,1
1344,0.076376,0.416382,0.163476,679,0.112558,1
801,0.135893,0.776717,0.269036,394,0.17844,1
1119,0.116434,0.567776,0.212121,561,0.134498,1
1808,0.01735,0.441234,0.110872,929,0.099305,1
552,0.11107,0.174115,0.138298,282,0.064251,0
1328,0.05731,0.945419,0.289634,656,0.251427,1
1674,0.135193,0.303261,0.150485,824,0.060357,1
905,0.085919,0.06209,0.044944,445,0,0
1944,0.082316,0.29658,0.10359,975,0.048712,0
952,0.001307,0.183553,0.05988,501,0.059009,0
972,0.037448,0.367104,0.109705,474,0.084739,1
1780,0.061913,0.817229,0.240826,872,0.19955,1
1308,0.108588,0.37821,0.152542,649,0.080151,1
1751,0.078007,0.458552,0.18427,890,0.132265,1
1602,0.127881,0.79521,0.247573,824,0.162319,1
1454,0.005153,0.508633,0.148876,712,0.145441,1
559,0.048433,0.724924,0.211679,274,0.17939,1
858,0.089638,0.482581,0.144231,416,0.084472,1
1743,0.098813,0.344798,0.172654,863,0.106778,1
1271,0.075361,0.503137,0.16879,628,0.118549,1
632,0.059828,0.978491,0.273973,292,0.234087,1
722,0.010733,0.10783,0.016949,354,0.009794,0
1574,0.104436,0.885894,0.28626,786,0.216635,1
438,0.135559,0.625693,0.218009,211,0.127637,1
313,0.121326,0.968074,0.325581,172,0.244698,1
1554,0.105184,0.249766,0.120406,789,0.050283,0
648,0.095124,0.381532,0.160606,330,0.09719,1
1555,0.115806,0.10961,0.110104,772,0.0329,0
1114,0.11651,0.052444,0.076786,560,0,0
1996,0.001041,0.464547,0.122877,1001,0.122183,1
1097,0.053677,0.089603,0.050186,538,0.014401,0
1749,0.130208,0.602578,0.254673,856,0.167868,1
1716,0.127618,0.56384,0.222485,845,0.137407,1
502,0.106493,0.945324,0.307087,254,0.236091,1
1993,0.046361,0.911445,0.277168,1003,0.246261,1
1517,0.119687,0.294957,0.14941,763,0.069619,0
303,0.034733,0.924242,0.295597,159,0.272442,1
111,0.033615,0.054553,0.020408,49,0,0
615,0.08036,0.732907,0.179577,284,0.126004,1
130,0.085701,0.580437,0.1875,64,0.130366,1
779,0.052699,0.355025,0.109264,421,0.074131,1
1994,0.090566,0.821537,0.25762,1017,0.197243,1
1010,0.106367,0.353415,0.161793,513,0.090882,1
145,0.027033,0.530378,0.1625,80,0.144478,1
1038,0.043292,0.685318,0.186747,498,0.157885,1
516,0.104976,0.267768,0.172549,255,0.102565,0
1727,0.139088,0.116446,0.133172,826,0.040447,0
272,0.132666,0.694902,0.207407,135,0.118963,1
1564,0.019447,0.18571,0.071518,797,0.058553,0
947,0.085459,0.212232,0.094142,478,0.03717,0
135,0.120026,0.199994,0.037037,54,0,0
1379,0.035599,0.747385,0.171508,723,0.147775,1
964,0.096479,0.314598,0.125285,439,0.060966,1
1566,0.064146,0.740589,0.229765,766,0.187001,1
1274,0.09941,0.56747,0.201878,639,0.135605,1
1596,0.004816,0.507106,0.108999,789,0.105788,1
975,0.046943,0.904111,0.239316,468,0.208021,1
115,0.046099,0.57799,0.169811,53,0.139079,1
348,0.062801,0.236635,0.097143,175,0.055276,0
972,0.017181,0.983598,0.221987,473,0.210534,1
855,0.065493,0.310241,0.102041,441,0.058379,1
1610,0.081225,0.473856,0.146012,815,0.091862,1
882,0.003999,0.376616,0.092457,411,0.089792,1
1735,0.045137,0.739192,0.206856,846,0.176764,1
456,0.026594,0.46434,0.12766,235,0.10993,1
831,0.145824,0.350062,0.187354,427,0.090137,1
1537,0.019532,0.647313,0.194993,759,0.181972,1
335,0.094112,0.492278,0.194118,170,0.131376,1
710,0.060278,0.017548,0.038356,365,0,0
1529,0.0431,0.644917,0.167336,747,0.138603,1
1219,0.128111,0.15909,0.138333,600,0.052926,0
1579,0.099613,0.960547,0.291933,781,0.225525,1
1080,0.093045,0.744318,0.260223,538,0.198193,1
1733,0.014049,0.3736,0.120438,822,0.111072,1
1767,0.038845,0.060198,0.043621,917,0.017724,0
1952,0.041474,0.327681,0.094949,990,0.0673,1
331,0.065157,0.651423,0.159574,188,0.116136,1
1223,0.13822,0.898647,0.2986,643,0.206453,1
317,0.060548,0.747666,0.213018,169,0.172652,1
535,0.049203,0.770158,0.194553,257,0.16175,1
670,0.010641,0.130342,0.047619,357,0.040525,0
1328,0.057744,0.229361,0.087149,677,0.048653,0
919,0.007854,0.790443,0.219298,456,0.214062,1
1743,0.054781,0.376367,0.103044,854,0.066524,1
667,0.145168,0.858392,0.323263,331,0.226484,1
1273,0.083409,0.040402,0.083728,633,0.028122,0
1550,0.031331,0.617003,0.173638,789,0.15275,1
1963,0.044883,0.508916,0.150307,978,0.120385,1
566,0.085665,0.804834,0.229965,287,0.172855,1
1494,0.002893,0.169531,0.04244,754,0.040512,0
261,0.134936,0.198083,0.07377,122,0,0
1133,0.086721,0.492689,0.199282,557,0.141468,1
886,0.073843,0.604239,0.19256,457,0.143332,1
1922,0.107435,0.162472,0.106046,1009,0.034422,0
1570,0.030039,0.90631,0.226869,789,0.206843,1
1862,0.003247,0.843089,0.193866,913,0.191702,1
1716,0.092283,0.125631,0.090389,874,0.028867,0
880,0.024,0.849539,0.25885,452,0.242849,1
1494,0.001836,0.914487,0.25298,755,0.251756,1
157,0.139338,0.244502,0.125,72,0.032108,0
1160,0.118263,0.864607,0.288462,572,0.20962,1
189,0.01713,0.56308,0.168421,95,0.157001,1
1476,0.134453,0.802396,0.273087,758,0.183452,1
1937,0.010136,0.602534,0.164226,956,0.157469,1
1395,0.120448,0.298065,0.166197,710,0.085898,0
1696,0.062171,0.692254,0.208183,831,0.166736,1
545,0.077727,0.699653,0.222997,287,0.171178,1
1989,0.100249,0.721164,0.246701,985,0.179868,1
1146,0.014814,0.760103,0.204904,571,0.195028,1
1382,0.136163,0.646336,0.25,708,0.159224,1
1564,0.021546,0.434073,0.141375,771,0.127011,1
1315,0.141238,0.332493,0.175739,643,0.08158,1
702,0.013722,0.909602,0.205333,375,0.196185,1
1262,0.025801,0.81404,0.184591,623,0.16739,1
1343,0.008633,0.835201,0.198251,686,0.192495,1
1729,0.059668,0.091283,0.058758,902,0.01898,0
1015,0.08863,0.406482,0.156556,511,0.097469,1
1053,0.093761,0.354271,0.137405,524,0.074897,1
1056,0.124278,0.875826,0.305609,517,0.222757,1
317,0.079257,0.331348,0.124224,161,0.071386,1
271,0.076517,0.940373,0.298387,124,0.247376,1
138,0.048922,0.809705,0.203125,64,0.17051,1
1366,0.097666,0.868659,0.302496,681,0.237386,1
896,0.136279,0.106429,0.101099,455,0.010246,0
1745,0.053295,0.97588,0.268351,831,0.232821,1
1434,0.053453,0.369837,0.12987,693,0.094235,1
368,0.051499,0.080255,0.046512,172,0.012179,0
290,0.034112,0.623529,0.191176,136,0.168435,1
795,0.085007,0.864588,0.317136,391,0.260464,1
1850,0.015836,0.728018,0.172708,938,0.16215,1
192,0.12522,0.705286,0.225806,93,0.142327,1
456,0.020663,0.94117,0.25,232,0.236225,1
156,0.026089,0.96725,0.194444,72,0.177051,1
886,0.010286,0.823892,0.21709,433,0.210233,1
1981,0.057202,0.784044,0.233635,993,0.195501,1
1399,0.113647,0.350477,0.148668,713,0.072903,1
1038,0.136514,0.462684,0.212406,532,0.121397,1
374,0.065142,0.529919,0.142105,190,0.098677,1
775,0.03527,0.479064,0.131016,374,0.107502,1
1097,0.108848,0.807024,0.28281,541,0.210244,1
622,0.103222,0.993209,0.279762,336,0.210948,1
1440,0.102247,0.205701,0.104079,711,0.035914,0
1963,0.066514,0.788738,0.205508,944,0.161166,1
491,0.084795,0.611053,0.202479,242,0.14595,1
579,0.009295,0.726633,0.206081,296,0.199884,1
339,0.037502,0.500592,0.139535,172,0.114534,1
1479,0.139042,0.696094,0.259603,755,0.166908,1
977,0.006267,0.625353,0.165323,496,0.161145,1
639,0.04524,0.655738,0.188791,339,0.158631,1
516,0.033997,0.950964,0.25969,258,0.237025,1
234,0.019536,0.045795,0.052174,115,0.03915,0
1005,0.138653,0.296021,0.178862,492,0.086427,0
1398,0.018884,0.644416,0.170663,709,0.158073,1
546,0.073406,0.382246,0.143357,286,0.09442,1
103,0.125926,0.449928,0.351852,54,0.267901,1
999,0.000581,0.426795,0.138075,478,0.137688,1
1384,0.016279,0.778203,0.205839,685,0.194987,1
755,0.051284,0.056966,0.056555,389,0.022366,0
575,0.022127,0.449921,0.13289,301,0.118139,1
393,0.027399,0.666935,0.164179,201,0.145913,1
1518,0.088673,0.409362,0.147696,738,0.088581,1
1737,0.025595,0.064969,0.029988,867,0.012925,0
1563,0.095827,0.949789,0.297092,791,0.233208,1
1085,0.137328,0.379008,0.174573,527,0.083021,1
1476,0.034414,0.940319,0.258235,759,0.235292,1
854,0.031843,0.921403,0.267123,438,0.245895,1
146,0.001709,0.136592,0.03125,64,0.030111,0
798,0.0022,0.638017,0.158416,404,0.156949,1
1437,0.059494,0.28685,0.107345,708,0.067682,0
1330,0.073356,0.205969,0.087423,652,0.038519,0
1982,0.027422,0.561515,0.163853,1007,0.145572,1
1996,0.048448,0.536397,0.157631,996,0.125332,1
561,0.021046,0.884737,0.260223,269,0.246192,1
118,0.102187,0.677062,0.21875,64,0.150625,1
621,0.058941,0.733382,0.19661,295,0.157316,1
1765,0.11015,0.790912,0.275663,867,0.20223,1
1646,0.082547,0.067611,0.061097,802,0.006066,0
287,0.056595,0.362638,0.128378,148,0.090648,1
404,0.093955,0.611337,0.221675,203,0.159038,1
1171,0.001075,0.775935,0.201667,600,0.20095,1
1355,0.103555,0.805808,0.262222,675,0.193186,1
1967,0.055657,0.871439,0.241919,959,0.204814,1
1535,0.077036,0.674928,0.205195,770,0.153837,1
502,0.078511,0.141056,0.104089,269,0.051748,0
170,0.083762,0.277515,0.15,80,0.094159,0
1304,0.105358,0.60689,0.223101,632,0.152863,1
1152,0.016597,0.631309,0.162872,571,0.151808,1
1852,0.073347,0.005724,0.051143,919,0.002245,0
1194,0.012473,0.495931,0.139647,623,0.131332,1
1052,0.035123,0.978268,0.267176,524,0.24376,1
676,0.02839,0.059107,0.036932,352,0.018005,0
263,0.089806,0.368578,0.131783,129,0.071912,1
1765,0.090915,0.587106,0.199324,888,0.138715,1
1670,0.124635,0.937015,0.289412,850,0.206322,1
409,0.078276,0.074666,0.058824,204,0.00664,0
1438,0.111702,0.836252,0.283727,719,0.20926,1
792,0.133362,0.308358,0.140665,391,0.051757,1
930,0.02003,0.298806,0.068584,452,0.05523,0
1713,0.108145,0.272004,0.132231,847,0.060134,0
1700,0.04919,0.886027,0.26557,851,0.232776,1
462,0.04171,0.165706,0.052846,246,0.025039,0
684,0.144447,0.072738,0.093294,343,0,0
1661,0.030969,0.796099,0.199747,791,0.179101,1
1843,0.137183,0.872745,0.289588,922,0.198133,1
250,0.123557,0.257044,0.165217,115,0.082846,0
1684,0.131795,0.97319,0.336782,870,0.248918,1
1030,0.087898,0.932643,0.27451,510,0.215911,1
1222,0.087706,0.121313,0.063758,596,0.005288,0
243,0.060387,0.155621,0.04065,123,0.000392,0
1393,0.060138,0.379511,0.125731,684,0.085639,1
1388,0.1276,0.672258,0.248921,695,0.163854,1
1359,0.058163,0.007375,0.031157,674,0,0
1602,0.073005,0.61217,0.19084,786,0.14217,1
1898,0.149459,0.855918,0.297297,962,0.197658,1
1715,0.053147,0.478099,0.168618,854,0.133187,1
1515,0.123389,0.080224,0.110372,752,0.028113,0
1965,0.04158,0.189986,0.060451,976,0.032731,0
1382,0.003761,0.615583,0.162121,660,0.159614,1
1377,0.089014,0.616798,0.198639,735,0.139297,1
1130,0.071902,0.145538,0.086655,577,0.038721,0
1561,0.118001,0.624803,0.229713,801,0.151046,1
235,0.000623,0.307515,0.08547,117,0.085055,1
1061,0.010584,0.102899,0.045283,530,0.038227,0
908,0.128952,0.555424,0.247706,436,0.161739,1
1835,0.072125,0.684218,0.22282,929,0.174737,1
237,0.075956,0.262477,0.044248,113,0,0
1323,0.033766,0.776,0.21194,670,0.18943,1
450,0.138888,0.064171,0.088106,227,0,0
1779,0.137163,0.26943,0.155932,885,0.06449,0
1719,0.077504,0.444966,0.164034,823,0.112365,1
547,0.032674,0.482865,0.140794,277,0.119012,1
1757,0.147419,0.618072,0.249158,891,0.150879,1
1044,0.133868,0.313154,0.159091,528,0.069845,1
1945,0.078212,0.162211,0.08612,987,0.033978,0
1487,0.09396,0.967846,0.278779,721,0.21614,1
165,0.06595,0.115625,0.090909,88,0.046942,0
485,0.030909,0.005712,0.023346,257,0.002741,0
867,0.102218,0.543054,0.177677,439,0.109531,1
501,0.10037,0.152978,0.105691,246,0.038778,0
351,0.082099,0.661038,0.236686,169,0.181954,1
1959,0.122167,0.657481,0.255717,962,0.174273,1
1752,0.067775,0.503013,0.174941,846,0.129757,1
926,0.129138,0.336912,0.151648,455,0.065557,1
508,0.032553,0.68917,0.1875,256,0.165798,1
445,0.144271,0.59218,0.233607,244,0.137426,1
1840,0.030762,0.278618,0.065032,938,0.044524,0
730,0.024018,0.114269,0.048571,350,0.03256,0
123,0.09051,0.132301,0.092308,65,0.031968,0
855,0.013962,0.571367,0.155294,425,0.145986,1
963,0.02519,0.453874,0.16129,465,0.144497,1
1284,0.109355,0.676506,0.208333,648,0.13543,1
743,0.046223,0.045142,0.026882,372,0,0
1854,0.120018,0.971435,0.290144,903,0.210132,1
1323,0.023333,0.557263,0.156863,663,0.141307,1
1975,0.057795,0.21211,0.078392,995,0.039862,0
797,0.057943,0.203414,0.084881,377,0.046252,0
1338,0.072059,0.87544,0.231454,674,0.183414,1
794,0.061559,0.083512,0.054455,404,0.013416,0
1430,0.058018,0.107397,0.054208,701,0.01553,0
1517,0.049266,0.781181,0.223938,777,0.191094,1
711,0.002273,0.947403,0.214286,378,0.212771,1
1882,0.092489,0.440834,0.168067,952,0.106408,1
1729,0.071024,0.096812,0.069083,883,0.021734,0
1800,0.055992,0.689325,0.193995,866,0.156667,1
514,0.031712,0.272009,0.090551,254,0.06941,0
1464,0.133709,0.94921,0.285922,689,0.196783,1
302,0.035684,0.901322,0.253425,146,0.229635,1
300,0.138139,0.879474,0.27451,153,0.182417,1
1950,0.03259,0.002847,0.020346,983,0,0
390,0.145714,0.93965,0.295918,196,0.198776,1
1742,0.062977,0.684585,0.211009,872,0.169024,1
918,0.079908,0.048527,0.070833,480,0.017562,0
677,0.044822,0.718363,0.196429,336,0.166548,1
239,0.140877,0.919948,0.344,125,0.250082,1
1383,0.042386,0.34462,0.09901,707,0.070753,1
1471,0.109532,0.679226,0.209893,748,0.136872,1
987,0.003074,0.33244,0.084942,518,0.082893,1
1639,0.083808,0.655474,0.199253,803,0.143381,1
714,0.111236,0.526914,0.177966,354,0.103809,1
1148,0.070631,0.129221,0.076271,590,0.029184,0
645,0.096498,0.007474,0.069079,304,0.004747,0
1206,0.115209,0.764091,0.281145,594,0.204339,1
358,0.075036,0.221726,0.118343,169,0.068319,0
1005,0.032714,0.409229,0.116327,490,0.094517,1
1144,0.059516,0.893772,0.251773,564,0.212096,1
1157,0.109617,0.846455,0.250423,591,0.177345,1
948,0.040664,0.637492,0.173196,485,0.146087,1
1323,0.094805,0.276831,0.127925,641,0.064722,0
1073,0.022244,0.124587,0.046642,536,0.031813,0
638,0.139544,0.178907,0.113565,317,0.020535,0
509,0.090447,0.948978,0.314079,277,0.253781,1
1331,0.070241,0.630695,0.217327,681,0.1705,1
1884,0.121728,0.413419,0.18133,932,0.100178,1
1531,0.119576,0.944518,0.28533,743,0.205613,1
1313,0.014598,0.532959,0.137715,639,0.127983,1
1851,0.04606,0.402744,0.140021,957,0.109315,1
1810,0.068787,0.125978,0.065095,891,0.019238,0
1062,0.051081,0.084557,0.038095,525,0.004041,0
307,0.047595,0.669785,0.165563,151,0.133833,1
1305,0.052829,0.055252,0.050296,676,0.015077,0
1284,0.021307,0.082043,0.046802,641,0.032597,0
627,0.017913,0.961496,0.2,315,0.188058,1
1714,0.039047,0.593126,0.180068,883,0.154037,1
1753,0.010512,0.894259,0.231116,887,0.224108,1
729,0.076533,0.169439,0.096939,392,0.045917,0
1006,0.02297,0.950148,0.272201,518,0.256887,1
470,0.010135,0.706956,0.176724,232,0.169967,1
439,0.125572,0.315556,0.138095,210,0.054381,1
603,0.088126,0.905603,0.268852,305,0.210102,1
795,0.134754,0.104636,0.104878,410,0.015042,0
618,0.147509,0.894778,0.292254,284,0.193914,1
388,0.08903,0.661021,0.205263,190,0.14591,1
950,0.119397,0.508588,0.180672,476,0.101075,1
1285,0.023931,0.880455,0.228435,626,0.21248,1
719,0.104755,0.01363,0.063889,360,0,0
1114,0.082433,0.55634,0.184116,554,0.12916,1
615,0.101459,0.507937,0.209459,296,0.14182,1
1438,0.015709,0.155177,0.061599,763,0.051127,0
1332,0.140372,0.259533,0.159527,677,0.065946,0
1925,0.062623,0.184125,0.10483,973,0.063082,0
200,0.11637,0.246404,0.188119,101,0.110539,0
1721,0.148592,0.703836,0.237251,902,0.138189,1
747,0.130997,0.965053,0.310078,387,0.222746,1
225,0.046756,0.649881,0.154545,110,0.123375,1
1411,0.060296,0.552008,0.156472,703,0.116275,1
426,0.097298,0.492454,0.167401,227,0.102535,1
434,0.080703,0.139941,0.081197,234,0.027394,0
1962,0.061545,0.750287,0.219487,975,0.178457,1
519,0.098005,0.911797,0.278986,276,0.213649,1
1140,0.136429,0.373217,0.19598,597,0.105027,1
481,0.046424,0.116302,0.056,250,0.02505,0
335,0.019251,0.698289,0.174699,166,0.161865,1
101,0.101362,0.745957,0.098039,51,0.030464,1
130,0.088439,0.141854,0.121212,66,0.062253,0
1000,0.135838,0.241363,0.166667,492,0.076108,0
925,0.111399,0.340015,0.146392,485,0.072126,1
174,0.059565,0.32349,0.158537,82,0.118826,1
764,0.094999,0.275698,0.126984,378,0.063651,0
618,0.129355,0.586282,0.230769,286,0.144533,1
1186,0.052121,0.85123,0.231293,588,0.196545,1
1991,0.002074,0.586669,0.155491,1029,0.154108,1
1414,0.093951,0.160572,0.077684,708,0.01505,0
1845,0.003889,0.141291,0.042026,928,0.039433,0
465,0.140622,0.966922,0.313559,236,0.219811,1
508,0.02523,0.008577,0.015686,255,0,0
1527,0.05614,0.934574,0.274895,713,0.237468,1
689,0.141943,0.46524,0.206395,344,0.111767,1
1713,0.01199,0.005711,0.012791,860,0.004798,0
981,0.000651,0.244476,0.048387,496,0.047953,0
481,0.015545,0.616124,0.184549,233,0.174186,1
1705,0.147906,0.207423,0.162791,860,0.064187,0
1146,0.145759,0.923376,0.319149,564,0.221976,1
1625,0.05769,0.030875,0.040892,807,0.002432,0
959,0.111433,0.338411,0.157233,477,0.082944,1
339,0.11039,0.345509,0.114286,175,0.040692,1
1394,0.014972,0.701633,0.212922,681,0.202941,1
336,0.035268,0.986327,0.295597,159,0.272085,1
1360,0.133347,0.949733,0.314623,677,0.225725,1
892,0.024855,0.418901,0.126106,452,0.109537,1
1604,0.078128,0.637177,0.202484,805,0.150399,1
1754,0.036623,0.918682,0.232768,885,0.208353,1
874,0.083642,0.750033,0.253333,450,0.197572,1
1776,0.02948,0.151443,0.043379,876,0.023726,0
310,0.032362,0.919386,0.284768,151,0.263193,1
304,0.00702,0.449341,0.106918,159,0.102238,1
1988,0.148526,0.423494,0.185904,979,0.086887,1
1191,0.016964,0.067322,0.031414,573,0.020104,0
956,0.062343,0.859569,0.257796,481,0.216234,1
395,0.062634,0.914448,0.282178,202,0.240422,1
649,0.045544,0.895014,0.242604,338,0.212241,1
1404,0.119099,0.193798,0.129549,687,0.05015,0
1662,0.050654,0.10943,0.07443,833,0.040661,0
1842,0.093818,0.222314,0.120709,903,0.058164,0
875,0.08145,0.251797,0.109264,421,0.054964,0
964,0.129604,0.335681,0.155419,489,0.069016,1
410,0.122922,0.510466,0.221198,217,0.13925,1
257,0.032692,0.986457,0.284672,137,0.262877,1
932,0.112517,0.368358,0.142539,449,0.067528,1
1201,0.118885,0.223201,0.123596,623,0.044339,0
298,0.137878,0.206387,0.144737,152,0.052818,0
876,0.144483,0.592449,0.213187,455,0.116865,1
1319,0.110545,0.68886,0.242921,671,0.169224,1
1641,0.06749,0.460301,0.145562,845,0.100569,1
1884,0.043946,0.814862,0.227225,955,0.197928,1
746,0.129699,0.015377,0.086111,360,0,0
844,0.137333,0.609935,0.230952,420,0.139397,1
1763,0.014634,0.605504,0.153318,874,0.143562,1
1417,0.083148,0.898857,0.251748,715,0.196316,1
620,0.019379,0.204526,0.053691,298,0.040772,0
1402,0.037737,0.372971,0.119149,705,0.093991,1
399,0.057479,0.493721,0.169082,207,0.130763,1
953,0.046675,0.523949,0.151767,481,0.120651,1
682,0.1074,0.282523,0.140351,342,0.068751,0
1987,0.011845,0.50997,0.140787,966,0.13289,1
166,0.092066,0.162754,0.096386,83,0.035008,0
1728,0.087212,0.371004,0.143019,881,0.084878,1
634,0.118079,0.944346,0.310458,306,0.231738,1
168,0.014502,0.185091,0.046512,86,0.036844,0
1354,0.049891,0.137125,0.066572,706,0.033312,0
1388,0.104566,0.030058,0.076205,643,0.006495,0
370,0.106753,0.732095,0.2,175,0.128831,1
